 Visitants estrangers amb destinació principal a Catalunya. Per motiu del viatge, tipus de viatger, via d'accés, país de residència, forma d'organització i mes
Tipus de viatger / Motiu del viatge / temps
Mètriques: Visitants
Destinació principal: Catalunya

Via d'accés:Total
País de residència:Total
forma d'organització viatge:Total
(p);"Dada provisional"
(*);"Estimació amb alta variabilitat"
(u);"Dada amb baixa fiabilitat"
(:);"Dada no disponible"
Font: Idescat, a partir de dades de l'Estadística de moviments turístics en frontera i Enquesta de despesa turística de l'INE.
https://www.idescat.cat/visor/?id=turest&dataset=1&cc=true&cm=factor_ind_factor&cd=t.mes,terr.ccaa,mv.mv,tv.tv&cf=t.mes[202405]&rows=temps_24050&filters=territori_emtf_25077.09&rows=n4_emtf_dim_motiu_princ_viatg_25076&columns=n4_emtf_dim_codi_questionari_25072&filters=concept.factor_ind_factor&tc=true&tm=factor_ind_factor&td=t.mes,terr.ccaa,mv.mv,tv.tv,factor_ind_factor#
"temps";"Destinació principal";"Motiu del viatge";"Tipus de viatger";Mètriques;Valors;estatus;Dada provisional;
"09/2018";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1792,6";"";""
"09/2018";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"410,9";"";""
"09/2018";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2203,5";"";""
"08/2018";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"2282,8";"";""
"08/2018";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"528,3";"";""
"08/2018";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2811,1";"";""
"07/2018";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"2143,9";"";""
"07/2018";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"480,7";"";""
"07/2018";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2624,6";"";""
"06/2018";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1796,3";"";""
"06/2018";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"281,9";"";""
"06/2018";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2078,2";"";""
"05/2018";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1618,2";"";""
"05/2018";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"432,6";"";""
"05/2018";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2050,8";"";""
"04/2018";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1259,7";"";""
"04/2018";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"443,4";"";""
"04/2018";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1703,1";"";""
"03/2018";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"900";"";""
"03/2018";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"272,4";"";""
"03/2018";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1172,5";"";""
"02/2018";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"811,5";"";""
"02/2018";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"209,9";"";""
"02/2018";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1021,4";"";""
"01/2018";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"703,6";"";""
"01/2018";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"184,7";"";""
"01/2018";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"888,2";"";""
"12/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"652,9";"";""
"12/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"228,1";"";""
"12/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"880,9";"";""
"11/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"735,4";"";""
"11/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"179,4";"";""
"11/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"914,8";"";""
"10/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1236,4";"";""
"10/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"327";"";""
"10/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1563,4";"";""
"09/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1728,3";"";""
"09/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"301,6";"";""
"09/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2029,9";"";""
"08/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"2376,5";"";""
"08/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"555,4";"";""
"08/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2931,9";"";""
"07/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"2264,7";"";""
"07/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"611,9";"";""
"07/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2876,6";"";""
"06/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1709,5";"";""
"06/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"395,2";"";""
"06/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2104,7";"";""
"05/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1596,5";"";""
"05/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"488,1";"";""
"05/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2084,6";"";""
"04/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1491,1";"";""
"04/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"316,9";"";""
"04/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1808,1";"";""
"03/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"878,6";"";""
"03/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"219,6";"";""
"03/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1098,2";"";""
"02/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"793,2";"";""
"02/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"176,9";"";""
"02/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"970,1";"";""
"01/2017";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"629,9";"";""
"01/2017";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"145,6";"";""
"01/2017";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"775,4";"";""
"12/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"674";"";""
"12/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"197";"";""
"12/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"871";"";""
"11/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"742,4";"";""
"11/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"241,2";"";""
"11/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"983,6";"";""
"10/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1237,8";"";""
"10/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"411";"";""
"10/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1648,8";"";""
"09/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1607,5";"";""
"09/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"362";"";""
"09/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1969,4";"";""
"08/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"2341,3";"";""
"08/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"426,3";"";""
"08/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2767,6";"";""
"07/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"2137,8";"";""
"07/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"520,7";"";""
"07/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"2658,5";"";""
"06/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1540,3";"";""
"06/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"438,3";"";""
"06/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1978,7";"";""
"05/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1358,8";"";""
"05/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"445,9";"";""
"05/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1804,8";"";""
"04/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"1187,6";"";""
"04/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"295,3";"";""
"04/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1482,9";"";""
"03/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"814,9";"";""
"03/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"276,9";"";""
"03/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"1091,8";"";""
"02/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"635,3";"";""
"02/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"187,5";"";""
"02/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"822,7";"";""
"01/2016";"Catalunya";"Oci, lleure i vacances";"Turista";"Visitants (milers)";"608";"";""
"01/2016";"Catalunya";"Oci, lleure i vacances";"Excursionista";"Visitants (milers)";"256,4";"";""
"01/2016";"Catalunya";"Oci, lleure i vacances";"Total";"Visitants (milers)";"864,4";"";""
"05/2024";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"145,3";"";"p"
"05/2024";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"34,1";"(*) ";"p"
"05/2024";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"179,4";"";"p"
"04/2024";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"147,4";"";"p"
"04/2024";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"57,3";"(*) ";"p"
"04/2024";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"204,7";"";"p"
"03/2024";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"142,7";"";"p"
"03/2024";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"60,6";"(*) ";"p"
"03/2024";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"203,3";"";"p"
"02/2024";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"171,6";"";"p"
"02/2024";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"28,3";"(*) ";"p"
"02/2024";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"199,9";"";"p"
"01/2024";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"38,5";"";"p"
"01/2024";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"25,5";"(*) ";"p"
"01/2024";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"64";"";"p"
"12/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"59,7";"";""
"12/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"41,5";"(*)";""
"12/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"101,3";"";""
"11/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"103,2";"";""
"11/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"42,7";"(*)";""
"11/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"145,9";"";""
"10/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"216,9";"";""
"10/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"34";"(*)";""
"10/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"250,9";"";""
"09/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"139,2";"";""
"09/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";:;"(u)";""
"09/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"167,2";"";""
"08/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"30,3";"";""
"08/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"21,7";"(*)";""
"08/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"52";"";""
"07/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"91,5";"";""
"07/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"75,5";"(*)";""
"07/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"167";"";""
"06/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"114";"";""
"06/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"79";"(*)";""
"06/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"193";"";""
"05/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"91,5";"";""
"05/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"37,2";"(*)";""
"05/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"128,7";"";""
"04/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"136,1";"";""
"04/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"66,6";"(*)";""
"04/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"202,7";"";""
"03/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"151,5";"";""
"03/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"63,4";"(*)";""
"03/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"214,9";"";""
"02/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"99";"";""
"02/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"36";"(*)";""
"02/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"135";"";""
"01/2023";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"57,5";"";""
"01/2023";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"40,9";"(*)";""
"01/2023";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"98,4";"";""
"12/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"64,5";"";""
"12/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"23,6";"(*)";""
"12/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"88,1";"";""
"11/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"120,5";"";""
"11/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"16,9";"(*)";""
"11/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"137,4";"";""
"10/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"152,1";"";""
"10/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"44,7";"(*)";""
"10/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"196,9";"";""
"09/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"168,9";"";""
"09/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";:;"(u)";""
"09/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"186,9";"";""
"08/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"114,7";"";""
"08/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";:;"(u)";""
"08/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"150,1";"";""
"07/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"73,7";"";""
"07/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";:;"(u)";""
"07/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"134,2";"";""
"06/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"124,2";"";""
"06/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"51,6";"(*)";""
"06/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"175,9";"";""
"05/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"180,8";"";""
"05/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"37,1";"(*)";""
"05/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"218";"";""
"04/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"114,1";"";""
"04/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"49,9";"(*)";""
"04/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"164";"";""
"03/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"128,3";"";""
"03/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"32";"(*)";""
"03/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"160,3";"";""
"02/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"43,2";"";""
"02/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"35,6";"(*)";""
"02/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"78,8";"";""
"01/2022";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"25,2";"";""
"01/2022";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"24,6";"(*)";""
"01/2022";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"49,9";"";""
"12/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"38,6";"";""
"12/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"68,7";"(*)";""
"12/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"107,3";"";""
"11/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"60,6";"";""
"11/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"22,6";"(*)";""
"11/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"83,2";"";""
"10/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"70,6";"";""
"10/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"25,3";"(*)";""
"10/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"95,9";"";""
"09/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"62,1";"";""
"09/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"61,6";"(*)";""
"09/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"123,7";"";""
"08/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"16";"";""
"08/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"24,8";"(*)";""
"08/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"40,9";"";""
"07/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"45,3";"";""
"07/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"104,5";"(*)";""
"07/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"149,9";"";""
"06/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"50,3";"";""
"06/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"68,9";"(*)";""
"06/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"119,1";"";""
"05/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"37,9";"";""
"05/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"40,3";"";""
"05/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"78,2";"";""
"04/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"30,8";"";""
"04/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"17,9";"";""
"04/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"48,7";"";""
"03/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"26,6";"";""
"03/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"31,7";"";""
"03/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"58,2";"";""
"02/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"19";"";""
"02/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"14,8";"";""
"02/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"33,8";"";""
"01/2021";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"11,7";"";""
"01/2021";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"10,7";"(*)";""
"01/2021";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"22,5";"";""
"12/2020";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"19,3";"";""
"12/2020";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"23,7";"(*)";""
"12/2020";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"43";"";""
"11/2020";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"14,7";"";""
"11/2020";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"22,8";"";""
"11/2020";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"37,4";"";""
"10/2020";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"16,4";"";""
"10/2020";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"20";"(*)";""
"10/2020";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"36,4";"";""
"09/2020";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"21,2";"";""
"09/2020";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"36,2";"(*)";""
"09/2020";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"57,4";"";""
"08/2020";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"10,8";"";""
"08/2020";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"27,9";"(*)";""
"08/2020";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"38,6";"";""
"07/2020";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"15,1";"";""
"07/2020";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"22,5";"(*)";""
"07/2020";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"37,6";"";""
"06/2020";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"2,3";"(*)";""
"06/2020";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";:;"(u)";""
"06/2020";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"5,8";"(*)";""
"03/2020";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"34,3";"";""
"03/2020";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"7,6";"(*)";""
"03/2020";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"41,9";"";""
"02/2020";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"94,1";"";""
"02/2020";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"25,3";"(*)";""
"02/2020";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"119,4";"";""
"01/2020";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"101,7";"";""
"01/2020";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"28,1";"(*)";""
"01/2020";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"129,8";"";""
"12/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"83,6";"";""
"12/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"34,8";"(*)";""
"12/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"118,5";"";""
"11/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"148,3";"";""
"11/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"38,2";"(*)";""
"11/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"186,5";"";""
"10/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"156,7";"";""
"10/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"23,6";"(*)";""
"10/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"180,3";"";""
"09/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"152,2";"";""
"09/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"108,4";"";""
"09/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"260,6";"";""
"08/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"52,8";"";""
"08/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"11";"(*)";""
"08/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"63,8";"";""
