SEMESTER,CAT,AGE,SEX,CONCEPT,status,value
1992S1,TOTAL,Y041,M,POP,,38441
1992S1,TOTAL,Y041,F,POP,,39306
1992S1,TOTAL,Y041,TOTAL,POP,,77747
1992S1,TOTAL,Y042,M,POP,,40769
1992S1,TOTAL,Y042,F,POP,,41349
1992S1,TOTAL,Y042,TOTAL,POP,,82118
1992S1,TOTAL,Y043,M,POP,,43707
1992S1,TOTAL,Y043,F,POP,,44818
1992S1,TOTAL,Y043,TOTAL,POP,,88525
1992S1,TOTAL,Y044,M,POP,,40504
1992S1,TOTAL,Y044,F,POP,,40878
1992S1,TOTAL,Y044,TOTAL,POP,,81382
1992S1,TOTAL,Y045,M,POP,,39044
1992S1,TOTAL,Y045,F,POP,,39133
1992S1,TOTAL,Y045,TOTAL,POP,,78177
1992S1,TOTAL,Y046,M,POP,,40902
1992S1,TOTAL,Y046,F,POP,,41339
1992S1,TOTAL,Y046,TOTAL,POP,,82241
1992S1,TOTAL,Y047,M,POP,,38341
1992S1,TOTAL,Y047,F,POP,,39158
1992S1,TOTAL,Y047,TOTAL,POP,,77499
1992S1,TOTAL,Y048,M,POP,,38216
1992S1,TOTAL,Y048,F,POP,,38326
1992S1,TOTAL,Y048,TOTAL,POP,,76542
1992S1,TOTAL,Y049,M,POP,,33343
1992S1,TOTAL,Y049,F,POP,,32984
1992S1,TOTAL,Y049,TOTAL,POP,,66327
1992S1,TOTAL,Y050,M,POP,,30755
1992S1,TOTAL,Y050,F,POP,,30716
1992S1,TOTAL,Y050,TOTAL,POP,,61471
1992S1,TOTAL,Y051,M,POP,,39676
1992S1,TOTAL,Y051,F,POP,,39080
1992S1,TOTAL,Y051,TOTAL,POP,,78756
1992S1,TOTAL,Y052,M,POP,,22416
1992S1,TOTAL,Y052,F,POP,,22717
1992S1,TOTAL,Y052,TOTAL,POP,,45133
1992S1,TOTAL,Y053,M,POP,,27757
1992S1,TOTAL,Y053,F,POP,,28017
1992S1,TOTAL,Y053,TOTAL,POP,,55774
1992S1,TOTAL,Y054,M,POP,,33915
1992S1,TOTAL,Y054,F,POP,,34209
1992S1,TOTAL,Y054,TOTAL,POP,,68124
1992S1,TOTAL,Y055,M,POP,,35939
1992S1,TOTAL,Y055,F,POP,,38306
1992S1,TOTAL,Y055,TOTAL,POP,,74245
1992S1,TOTAL,Y056,M,POP,,34499
1992S1,TOTAL,Y056,F,POP,,36399
1992S1,TOTAL,Y056,TOTAL,POP,,70898
1992S1,TOTAL,Y057,M,POP,,34144
1992S1,TOTAL,Y057,F,POP,,35512
1992S1,TOTAL,Y057,TOTAL,POP,,69656
1992S1,TOTAL,Y058,M,POP,,35187
1992S1,TOTAL,Y058,F,POP,,37695
1992S1,TOTAL,Y058,TOTAL,POP,,72882
1992S1,TOTAL,Y059,M,POP,,34656
1992S1,TOTAL,Y059,F,POP,,37581
1992S1,TOTAL,Y059,TOTAL,POP,,72237
1992S1,TOTAL,Y060,M,POP,,33676
1992S1,TOTAL,Y060,F,POP,,36426
1992S1,TOTAL,Y060,TOTAL,POP,,70102
1992S1,TOTAL,Y061,M,POP,,33564
1992S1,TOTAL,Y061,F,POP,,37312
1992S1,TOTAL,Y061,TOTAL,POP,,70876
1992S1,TOTAL,Y062,M,POP,,31691
1992S1,TOTAL,Y062,F,POP,,35185
1992S1,TOTAL,Y062,TOTAL,POP,,66876
1992S1,TOTAL,Y063,M,POP,,31234
1992S1,TOTAL,Y063,F,POP,,34960
1992S1,TOTAL,Y063,TOTAL,POP,,66194
1992S1,TOTAL,Y064,M,POP,,29697
1992S1,TOTAL,Y064,F,POP,,33752
1992S1,TOTAL,Y064,TOTAL,POP,,63449
1992S1,TOTAL,Y065,M,POP,,29991
1992S1,TOTAL,Y065,F,POP,,34394
1992S1,TOTAL,Y065,TOTAL,POP,,64385
1992S1,TOTAL,Y066,M,POP,,28759
1992S1,TOTAL,Y066,F,POP,,33727
1992S1,TOTAL,Y066,TOTAL,POP,,62486
1992S1,TOTAL,Y067,M,POP,,27840
1992S1,TOTAL,Y067,F,POP,,32834
1992S1,TOTAL,Y067,TOTAL,POP,,60674
1992S1,TOTAL,Y068,M,POP,,26687
1992S1,TOTAL,Y068,F,POP,,31660
1992S1,TOTAL,Y068,TOTAL,POP,,58347
1992S1,TOTAL,Y069,M,POP,,25394
1992S1,TOTAL,Y069,F,POP,,31268
1992S1,TOTAL,Y069,TOTAL,POP,,56662
1992S1,TOTAL,Y070,M,POP,,24224
1992S1,TOTAL,Y070,F,POP,,29324
1992S1,TOTAL,Y070,TOTAL,POP,,53548
1992S1,TOTAL,Y071,M,POP,,20531
1992S1,TOTAL,Y071,F,POP,,28558
1992S1,TOTAL,Y071,TOTAL,POP,,49089
1992S1,TOTAL,Y072,M,POP,,17583
1992S1,TOTAL,Y072,F,POP,,24549
1992S1,TOTAL,Y072,TOTAL,POP,,42132
1992S1,TOTAL,Y073,M,POP,,16816
1992S1,TOTAL,Y073,F,POP,,24666
1992S1,TOTAL,Y073,TOTAL,POP,,41482
1992S1,TOTAL,Y074,M,POP,,15558
1992S1,TOTAL,Y074,F,POP,,22674
1992S1,TOTAL,Y074,TOTAL,POP,,38232
1992S1,TOTAL,Y075,M,POP,,14676
1992S1,TOTAL,Y075,F,POP,,21741
1992S1,TOTAL,Y075,TOTAL,POP,,36417
1992S1,TOTAL,Y076,M,POP,,14333
1992S1,TOTAL,Y076,F,POP,,21723
1992S1,TOTAL,Y076,TOTAL,POP,,36056
1992S1,TOTAL,Y077,M,POP,,13290
1992S1,TOTAL,Y077,F,POP,,21121
1992S1,TOTAL,Y077,TOTAL,POP,,34411
1992S1,TOTAL,Y078,M,POP,,12494
1992S1,TOTAL,Y078,F,POP,,19919
1992S1,TOTAL,Y078,TOTAL,POP,,32413
1992S1,TOTAL,Y079,M,POP,,11618
1992S1,TOTAL,Y079,F,POP,,19199
1992S1,TOTAL,Y079,TOTAL,POP,,30817
1992S1,TOTAL,Y080,M,POP,,10014
1992S1,TOTAL,Y080,F,POP,,17295
1992S1,TOTAL,Y080,TOTAL,POP,,27309
1992S1,TOTAL,Y081,M,POP,,9403
1992S1,TOTAL,Y081,F,POP,,16801
1992S1,TOTAL,Y081,TOTAL,POP,,26204
1992S1,TOTAL,Y082,M,POP,,7996
1992S1,TOTAL,Y082,F,POP,,15004
1992S1,TOTAL,Y082,TOTAL,POP,,23000
1992S1,TOTAL,Y083,M,POP,,7187
1992S1,TOTAL,Y083,F,POP,,13152
1992S1,TOTAL,Y083,TOTAL,POP,,20339
1992S1,TOTAL,Y084,M,POP,,6066
1992S1,TOTAL,Y084,F,POP,,11896
1992S1,TOTAL,Y084,TOTAL,POP,,17962
1992S1,TOTAL,Y085,M,POP,,5030
1992S1,TOTAL,Y085,F,POP,,10460
1992S1,TOTAL,Y085,TOTAL,POP,,15490
1992S1,TOTAL,Y086,M,POP,,4398
1992S1,TOTAL,Y086,F,POP,,9141
1992S1,TOTAL,Y086,TOTAL,POP,,13539
1992S1,TOTAL,Y087,M,POP,,3327
1992S1,TOTAL,Y087,F,POP,,7568
1992S1,TOTAL,Y087,TOTAL,POP,,10895
1992S1,TOTAL,Y088,M,POP,,2736
1992S1,TOTAL,Y088,F,POP,,6336
1992S1,TOTAL,Y088,TOTAL,POP,,9072
1992S1,TOTAL,Y089,M,POP,,2187
1992S1,TOTAL,Y089,F,POP,,5418
1992S1,TOTAL,Y089,TOTAL,POP,,7605
1992S1,TOTAL,Y090,M,POP,,1773
1992S1,TOTAL,Y090,F,POP,,4065
1992S1,TOTAL,Y090,TOTAL,POP,,5838
1992S1,TOTAL,Y091,M,POP,,1227
1992S1,TOTAL,Y091,F,POP,,3472
1992S1,TOTAL,Y091,TOTAL,POP,,4699
1992S1,TOTAL,Y092,M,POP,,769
1992S1,TOTAL,Y092,F,POP,,2053
1992S1,TOTAL,Y092,TOTAL,POP,,2822
1992S1,TOTAL,Y093,M,POP,,552
1992S1,TOTAL,Y093,F,POP,,1468
1992S1,TOTAL,Y093,TOTAL,POP,,2020
1992S1,TOTAL,Y094,M,POP,,378
1992S1,TOTAL,Y094,F,POP,,1027
1992S1,TOTAL,Y094,TOTAL,POP,,1405
1992S1,TOTAL,Y095,M,POP,,282
1992S1,TOTAL,Y095,F,POP,,805
1992S1,TOTAL,Y095,TOTAL,POP,,1087
1992S1,TOTAL,Y096,M,POP,,189
1992S1,TOTAL,Y096,F,POP,,601
1992S1,TOTAL,Y096,TOTAL,POP,,790
1992S1,TOTAL,Y097,M,POP,,99
1992S1,TOTAL,Y097,F,POP,,395
1992S1,TOTAL,Y097,TOTAL,POP,,494
1992S1,TOTAL,Y098,M,POP,,72
1992S1,TOTAL,Y098,F,POP,,233
1992S1,TOTAL,Y098,TOTAL,POP,,305
1992S1,TOTAL,Y_GE099,M,POP,,202
1992S1,TOTAL,Y_GE099,F,POP,,518
1992S1,TOTAL,Y_GE099,TOTAL,POP,,720
1992S1,TOTAL,TOTAL,M,POP,,2977886
1992S1,TOTAL,TOTAL,F,POP,,3109453
1992S1,TOTAL,TOTAL,TOTAL,POP,,6087339
1992S2,TOTAL,Y000,M,POP,,28885
1992S2,TOTAL,Y000,F,POP,,27271
1992S2,TOTAL,Y000,TOTAL,POP,,56156
1992S2,TOTAL,Y001,M,POP,,28695
1992S2,TOTAL,Y001,F,POP,,26776
1992S2,TOTAL,Y001,TOTAL,POP,,55471
1992S2,TOTAL,Y002,M,POP,,28955
1992S2,TOTAL,Y002,F,POP,,26929
1992S2,TOTAL,Y002,TOTAL,POP,,55884
1992S2,TOTAL,Y003,M,POP,,29166
1992S2,TOTAL,Y003,F,POP,,27270
1992S2,TOTAL,Y003,TOTAL,POP,,56436
1992S2,TOTAL,Y004,M,POP,,29559
1992S2,TOTAL,Y004,F,POP,,27600
1992S2,TOTAL,Y004,TOTAL,POP,,57159
1992S2,TOTAL,Y005,M,POP,,30129
1992S2,TOTAL,Y005,F,POP,,28360
1992S2,TOTAL,Y005,TOTAL,POP,,58489
1992S2,TOTAL,Y006,M,POP,,31421
1992S2,TOTAL,Y006,F,POP,,29692
1992S2,TOTAL,Y006,TOTAL,POP,,61113
1992S2,TOTAL,Y007,M,POP,,32611
1992S2,TOTAL,Y007,F,POP,,30756
1992S2,TOTAL,Y007,TOTAL,POP,,63367
1992S2,TOTAL,Y008,M,POP,,33647
1992S2,TOTAL,Y008,F,POP,,31836
1992S2,TOTAL,Y008,TOTAL,POP,,65483
1992S2,TOTAL,Y009,M,POP,,35870
1992S2,TOTAL,Y009,F,POP,,33941
1992S2,TOTAL,Y009,TOTAL,POP,,69811
1992S2,TOTAL,Y010,M,POP,,38635
1992S2,TOTAL,Y010,F,POP,,36190
1992S2,TOTAL,Y010,TOTAL,POP,,74825
1992S2,TOTAL,Y011,M,POP,,41251
1992S2,TOTAL,Y011,F,POP,,38703
1992S2,TOTAL,Y011,TOTAL,POP,,79954
1992S2,TOTAL,Y012,M,POP,,44071
1992S2,TOTAL,Y012,F,POP,,41324
1992S2,TOTAL,Y012,TOTAL,POP,,85395
1992S2,TOTAL,Y013,M,POP,,47237
1992S2,TOTAL,Y013,F,POP,,44103
1992S2,TOTAL,Y013,TOTAL,POP,,91340
1992S2,TOTAL,Y014,M,POP,,49604
1992S2,TOTAL,Y014,F,POP,,46782
1992S2,TOTAL,Y014,TOTAL,POP,,96386
1992S2,TOTAL,Y015,M,POP,,51262
1992S2,TOTAL,Y015,F,POP,,48335
1992S2,TOTAL,Y015,TOTAL,POP,,99597
1992S2,TOTAL,Y016,M,POP,,53320
1992S2,TOTAL,Y016,F,POP,,49864
1992S2,TOTAL,Y016,TOTAL,POP,,103184
1992S2,TOTAL,Y017,M,POP,,53785
1992S2,TOTAL,Y017,F,POP,,50432
1992S2,TOTAL,Y017,TOTAL,POP,,104217
1992S2,TOTAL,Y018,M,POP,,52764
1992S2,TOTAL,Y018,F,POP,,49965
1992S2,TOTAL,Y018,TOTAL,POP,,102729
1992S2,TOTAL,Y019,M,POP,,51974
1992S2,TOTAL,Y019,F,POP,,49591
1992S2,TOTAL,Y019,TOTAL,POP,,101565
1992S2,TOTAL,Y020,M,POP,,51673
1992S2,TOTAL,Y020,F,POP,,48971
1992S2,TOTAL,Y020,TOTAL,POP,,100644
1992S2,TOTAL,Y021,M,POP,,50823
1992S2,TOTAL,Y021,F,POP,,48305
1992S2,TOTAL,Y021,TOTAL,POP,,99128
1992S2,TOTAL,Y022,M,POP,,49626
1992S2,TOTAL,Y022,F,POP,,47668
1992S2,TOTAL,Y022,TOTAL,POP,,97294
1992S2,TOTAL,Y023,M,POP,,49189
1992S2,TOTAL,Y023,F,POP,,47274
1992S2,TOTAL,Y023,TOTAL,POP,,96463
1992S2,TOTAL,Y024,M,POP,,49871
1992S2,TOTAL,Y024,F,POP,,47945
1992S2,TOTAL,Y024,TOTAL,POP,,97816
1992S2,TOTAL,Y025,M,POP,,50463
1992S2,TOTAL,Y025,F,POP,,48088
1992S2,TOTAL,Y025,TOTAL,POP,,98551
1992S2,TOTAL,Y026,M,POP,,49986
1992S2,TOTAL,Y026,F,POP,,47708
1992S2,TOTAL,Y026,TOTAL,POP,,97694
1992S2,TOTAL,Y027,M,POP,,49919
1992S2,TOTAL,Y027,F,POP,,48125
1992S2,TOTAL,Y027,TOTAL,POP,,98044
1992S2,TOTAL,Y028,M,POP,,48674
1992S2,TOTAL,Y028,F,POP,,47467
1992S2,TOTAL,Y028,TOTAL,POP,,96141
1992S2,TOTAL,Y029,M,POP,,46659
1992S2,TOTAL,Y029,F,POP,,46039
1992S2,TOTAL,Y029,TOTAL,POP,,92698
1992S2,TOTAL,Y030,M,POP,,45828
1992S2,TOTAL,Y030,F,POP,,45484
1992S2,TOTAL,Y030,TOTAL,POP,,91312
1992S2,TOTAL,Y031,M,POP,,45433
1992S2,TOTAL,Y031,F,POP,,45663
1992S2,TOTAL,Y031,TOTAL,POP,,91096
1992S2,TOTAL,Y032,M,POP,,45315
1992S2,TOTAL,Y032,F,POP,,45818
1992S2,TOTAL,Y032,TOTAL,POP,,91133
1992S2,TOTAL,Y033,M,POP,,45170
1992S2,TOTAL,Y033,F,POP,,45720
1992S2,TOTAL,Y033,TOTAL,POP,,90890
1992S2,TOTAL,Y034,M,POP,,44975
1992S2,TOTAL,Y034,F,POP,,45422
1992S2,TOTAL,Y034,TOTAL,POP,,90397
1992S2,TOTAL,Y035,M,POP,,43676
1992S2,TOTAL,Y035,F,POP,,43943
1992S2,TOTAL,Y035,TOTAL,POP,,87619
1992S2,TOTAL,Y036,M,POP,,42230
1992S2,TOTAL,Y036,F,POP,,42579
1992S2,TOTAL,Y036,TOTAL,POP,,84809
1992S2,TOTAL,Y037,M,POP,,41368
1992S2,TOTAL,Y037,F,POP,,41907
1992S2,TOTAL,Y037,TOTAL,POP,,83275
1992S2,TOTAL,Y038,M,POP,,40995
1992S2,TOTAL,Y038,F,POP,,41609
1992S2,TOTAL,Y038,TOTAL,POP,,82604
1992S2,TOTAL,Y039,M,POP,,41413
1992S2,TOTAL,Y039,F,POP,,41991
1992S2,TOTAL,Y039,TOTAL,POP,,83404
1992S2,TOTAL,Y040,M,POP,,40515
1992S2,TOTAL,Y040,F,POP,,41124
1992S2,TOTAL,Y040,TOTAL,POP,,81639
1992S2,TOTAL,Y041,M,POP,,38932
1992S2,TOTAL,Y041,F,POP,,39654
1992S2,TOTAL,Y041,TOTAL,POP,,78586
1992S2,TOTAL,Y042,M,POP,,39614
1992S2,TOTAL,Y042,F,POP,,40291
1992S2,TOTAL,Y042,TOTAL,POP,,79905
1992S2,TOTAL,Y043,M,POP,,42226
1992S2,TOTAL,Y043,F,POP,,43047
1992S2,TOTAL,Y043,TOTAL,POP,,85273
1992S2,TOTAL,Y044,M,POP,,42083
1992S2,TOTAL,Y044,F,POP,,42807
1992S2,TOTAL,Y044,TOTAL,POP,,84890
1992S2,TOTAL,Y045,M,POP,,39736
1992S2,TOTAL,Y045,F,POP,,39951
1992S2,TOTAL,Y045,TOTAL,POP,,79687
1992S2,TOTAL,Y046,M,POP,,39884
1992S2,TOTAL,Y046,F,POP,,40138
1992S2,TOTAL,Y046,TOTAL,POP,,80022
1992S2,TOTAL,Y047,M,POP,,39592
1992S2,TOTAL,Y047,F,POP,,40172
1992S2,TOTAL,Y047,TOTAL,POP,,79764
1992S2,TOTAL,Y048,M,POP,,38234
1992S2,TOTAL,Y048,F,POP,,38692
1992S2,TOTAL,Y048,TOTAL,POP,,76926
1992S2,TOTAL,Y049,M,POP,,35709
1992S2,TOTAL,Y049,F,POP,,35577
1992S2,TOTAL,Y049,TOTAL,POP,,71286
1992S2,TOTAL,Y050,M,POP,,31914
1992S2,TOTAL,Y050,F,POP,,31765
1992S2,TOTAL,Y050,TOTAL,POP,,63679
1992S2,TOTAL,Y051,M,POP,,35151
1992S2,TOTAL,Y051,F,POP,,34850
1992S2,TOTAL,Y051,TOTAL,POP,,70001
1992S2,TOTAL,Y052,M,POP,,30929
1992S2,TOTAL,Y052,F,POP,,30784
1992S2,TOTAL,Y052,TOTAL,POP,,61713
1992S2,TOTAL,Y053,M,POP,,25020
1992S2,TOTAL,Y053,F,POP,,25304
1992S2,TOTAL,Y053,TOTAL,POP,,50324
1992S2,TOTAL,Y054,M,POP,,30775
1992S2,TOTAL,Y054,F,POP,,31072
1992S2,TOTAL,Y054,TOTAL,POP,,61847
1992S2,TOTAL,Y055,M,POP,,34826
1992S2,TOTAL,Y055,F,POP,,36188
1992S2,TOTAL,Y055,TOTAL,POP,,71014
1992S2,TOTAL,Y056,M,POP,,35087
1992S2,TOTAL,Y056,F,POP,,37244
1992S2,TOTAL,Y056,TOTAL,POP,,72331
1992S2,TOTAL,Y057,M,POP,,34196
1992S2,TOTAL,Y057,F,POP,,35834
1992S2,TOTAL,Y057,TOTAL,POP,,70030
1992S2,TOTAL,Y058,M,POP,,34547
1992S2,TOTAL,Y058,F,POP,,36527
1992S2,TOTAL,Y058,TOTAL,POP,,71074
1992S2,TOTAL,Y059,M,POP,,34768
1992S2,TOTAL,Y059,F,POP,,37534
1992S2,TOTAL,Y059,TOTAL,POP,,72302
1992S2,TOTAL,Y060,M,POP,,33982
1992S2,TOTAL,Y060,F,POP,,36887
1992S2,TOTAL,Y060,TOTAL,POP,,70869
1992S2,TOTAL,Y061,M,POP,,33398
1992S2,TOTAL,Y061,F,POP,,36768
1992S2,TOTAL,Y061,TOTAL,POP,,70166
1992S2,TOTAL,Y062,M,POP,,32432
1992S2,TOTAL,Y062,F,POP,,36120
1992S2,TOTAL,Y062,TOTAL,POP,,68552
1992S2,TOTAL,Y063,M,POP,,31253
1992S2,TOTAL,Y063,F,POP,,34936
1992S2,TOTAL,Y063,TOTAL,POP,,66189
1992S2,TOTAL,Y064,M,POP,,30197
1992S2,TOTAL,Y064,F,POP,,34228
1992S2,TOTAL,Y064,TOTAL,POP,,64425
1992S2,TOTAL,Y065,M,POP,,29589
1992S2,TOTAL,Y065,F,POP,,33942
1992S2,TOTAL,Y065,TOTAL,POP,,63531
1992S2,TOTAL,Y066,M,POP,,29074
1992S2,TOTAL,Y066,F,POP,,33904
1992S2,TOTAL,Y066,TOTAL,POP,,62978
1992S2,TOTAL,Y067,M,POP,,27987
1992S2,TOTAL,Y067,F,POP,,33091
1992S2,TOTAL,Y067,TOTAL,POP,,61078
1992S2,TOTAL,Y068,M,POP,,26966
1992S2,TOTAL,Y068,F,POP,,32039
1992S2,TOTAL,Y068,TOTAL,POP,,59005
1992S2,TOTAL,Y069,M,POP,,25693
1992S2,TOTAL,Y069,F,POP,,31248
1992S2,TOTAL,Y069,TOTAL,POP,,56941
1992S2,TOTAL,Y070,M,POP,,24457
1992S2,TOTAL,Y070,F,POP,,30080
1992S2,TOTAL,Y070,TOTAL,POP,,54537
1992S2,TOTAL,Y071,M,POP,,22005
1992S2,TOTAL,Y071,F,POP,,28710
1992S2,TOTAL,Y071,TOTAL,POP,,50715
1992S2,TOTAL,Y072,M,POP,,18732
1992S2,TOTAL,Y072,F,POP,,26302
1992S2,TOTAL,Y072,TOTAL,POP,,45034
1992S2,TOTAL,Y073,M,POP,,16869
1992S2,TOTAL,Y073,F,POP,,24357
1992S2,TOTAL,Y073,TOTAL,POP,,41226
1992S2,TOTAL,Y074,M,POP,,15876
1992S2,TOTAL,Y074,F,POP,,23358
1992S2,TOTAL,Y074,TOTAL,POP,,39234
1992S2,TOTAL,Y075,M,POP,,14717
1992S2,TOTAL,Y075,F,POP,,21908
1992S2,TOTAL,Y075,TOTAL,POP,,36625
1992S2,TOTAL,Y076,M,POP,,14150
1992S2,TOTAL,Y076,F,POP,,21428
1992S2,TOTAL,Y076,TOTAL,POP,,35578
1992S2,TOTAL,Y077,M,POP,,13406
1992S2,TOTAL,Y077,F,POP,,20992
1992S2,TOTAL,Y077,TOTAL,POP,,34398
1992S2,TOTAL,Y078,M,POP,,12494
1992S2,TOTAL,Y078,F,POP,,20124
1992S2,TOTAL,Y078,TOTAL,POP,,32618
1992S2,TOTAL,Y079,M,POP,,11620
1992S2,TOTAL,Y079,F,POP,,19140
1992S2,TOTAL,Y079,TOTAL,POP,,30760
1992S2,TOTAL,Y080,M,POP,,10384
1992S2,TOTAL,Y080,F,POP,,17798
1992S2,TOTAL,Y080,TOTAL,POP,,28182
1992S2,TOTAL,Y081,M,POP,,9338
1992S2,TOTAL,Y081,F,POP,,16580
1992S2,TOTAL,Y081,TOTAL,POP,,25918
1992S2,TOTAL,Y082,M,POP,,8276
1992S2,TOTAL,Y082,F,POP,,15363
1992S2,TOTAL,Y082,TOTAL,POP,,23639
1992S2,TOTAL,Y083,M,POP,,7206
1992S2,TOTAL,Y083,F,POP,,13537
1992S2,TOTAL,Y083,TOTAL,POP,,20743
1992S2,TOTAL,Y084,M,POP,,6242
1992S2,TOTAL,Y084,F,POP,,11990
1992S2,TOTAL,Y084,TOTAL,POP,,18232
1992S2,TOTAL,Y085,M,POP,,5191
1992S2,TOTAL,Y085,F,POP,,10620
1992S2,TOTAL,Y085,TOTAL,POP,,15811
1992S2,TOTAL,Y086,M,POP,,4395
1992S2,TOTAL,Y086,F,POP,,9270
1992S2,TOTAL,Y086,TOTAL,POP,,13665
1992S2,TOTAL,Y087,M,POP,,3551
1992S2,TOTAL,Y087,F,POP,,7838
1992S2,TOTAL,Y087,TOTAL,POP,,11389
1992S2,TOTAL,Y088,M,POP,,2788
1992S2,TOTAL,Y088,F,POP,,6477
1992S2,TOTAL,Y088,TOTAL,POP,,9265
1992S2,TOTAL,Y089,M,POP,,2219
1992S2,TOTAL,Y089,F,POP,,5445
1992S2,TOTAL,Y089,TOTAL,POP,,7664
1992S2,TOTAL,Y090,M,POP,,1779
1992S2,TOTAL,Y090,F,POP,,4341
1992S2,TOTAL,Y090,TOTAL,POP,,6120
1992S2,TOTAL,Y091,M,POP,,1325
1992S2,TOTAL,Y091,F,POP,,3437
1992S2,TOTAL,Y091,TOTAL,POP,,4762
1992S2,TOTAL,Y092,M,POP,,870
1992S2,TOTAL,Y092,F,POP,,2442
1992S2,TOTAL,Y092,TOTAL,POP,,3312
1992S2,TOTAL,Y093,M,POP,,573
1992S2,TOTAL,Y093,F,POP,,1536
1992S2,TOTAL,Y093,TOTAL,POP,,2109
1992S2,TOTAL,Y094,M,POP,,392
1992S2,TOTAL,Y094,F,POP,,1071
1992S2,TOTAL,Y094,TOTAL,POP,,1463
1992S2,TOTAL,Y095,M,POP,,276
1992S2,TOTAL,Y095,F,POP,,779
1992S2,TOTAL,Y095,TOTAL,POP,,1055
1992S2,TOTAL,Y096,M,POP,,188
1992S2,TOTAL,Y096,F,POP,,600
1992S2,TOTAL,Y096,TOTAL,POP,,788
1992S2,TOTAL,Y097,M,POP,,125
1992S2,TOTAL,Y097,F,POP,,411
1992S2,TOTAL,Y097,TOTAL,POP,,536
1992S2,TOTAL,Y098,M,POP,,69
1992S2,TOTAL,Y098,F,POP,,255
1992S2,TOTAL,Y098,TOTAL,POP,,324
1992S2,TOTAL,Y_GE099,M,POP,,209
1992S2,TOTAL,Y_GE099,F,POP,,536
1992S2,TOTAL,Y_GE099,TOTAL,POP,,745
1992S2,TOTAL,TOTAL,M,POP,,2980158
1992S2,TOTAL,TOTAL,F,POP,,3111889
1992S2,TOTAL,TOTAL,TOTAL,POP,,6092047
1993S1,TOTAL,Y000,M,POP,,29145
1993S1,TOTAL,Y000,F,POP,,27641
1993S1,TOTAL,Y000,TOTAL,POP,,56786
1993S1,TOTAL,Y001,M,POP,,28428
1993S1,TOTAL,Y001,F,POP,,26831
1993S1,TOTAL,Y001,TOTAL,POP,,55259
1993S1,TOTAL,Y002,M,POP,,28804
1993S1,TOTAL,Y002,F,POP,,26751
1993S1,TOTAL,Y002,TOTAL,POP,,55555
1993S1,TOTAL,Y003,M,POP,,28999
1993S1,TOTAL,Y003,F,POP,,27121
1993S1,TOTAL,Y003,TOTAL,POP,,56120
1993S1,TOTAL,Y004,M,POP,,29250
1993S1,TOTAL,Y004,F,POP,,27486
1993S1,TOTAL,Y004,TOTAL,POP,,56736
1993S1,TOTAL,Y005,M,POP,,29763
1993S1,TOTAL,Y005,F,POP,,27772
1993S1,TOTAL,Y005,TOTAL,POP,,57535
1993S1,TOTAL,Y006,M,POP,,30562
1993S1,TOTAL,Y006,F,POP,,29015
1993S1,TOTAL,Y006,TOTAL,POP,,59577
1993S1,TOTAL,Y007,M,POP,,32305
1993S1,TOTAL,Y007,F,POP,,30510
1993S1,TOTAL,Y007,TOTAL,POP,,62815
1993S1,TOTAL,Y008,M,POP,,33026
1993S1,TOTAL,Y008,F,POP,,31209
1993S1,TOTAL,Y008,TOTAL,POP,,64235
1993S1,TOTAL,Y009,M,POP,,34383
1993S1,TOTAL,Y009,F,POP,,32718
1993S1,TOTAL,Y009,TOTAL,POP,,67101
1993S1,TOTAL,Y010,M,POP,,37380
1993S1,TOTAL,Y010,F,POP,,35352
1993S1,TOTAL,Y010,TOTAL,POP,,72732
1993S1,TOTAL,Y011,M,POP,,39933
1993S1,TOTAL,Y011,F,POP,,37234
1993S1,TOTAL,Y011,TOTAL,POP,,77167
1993S1,TOTAL,Y012,M,POP,,42544
1993S1,TOTAL,Y012,F,POP,,40309
1993S1,TOTAL,Y012,TOTAL,POP,,82853
1993S1,TOTAL,Y013,M,POP,,45610
1993S1,TOTAL,Y013,F,POP,,42482
1993S1,TOTAL,Y013,TOTAL,POP,,88092
1993S1,TOTAL,Y014,M,POP,,48894
1993S1,TOTAL,Y014,F,POP,,45969
1993S1,TOTAL,Y014,TOTAL,POP,,94863
1993S1,TOTAL,Y015,M,POP,,50256
1993S1,TOTAL,Y015,F,POP,,47749
1993S1,TOTAL,Y015,TOTAL,POP,,98005
1993S1,TOTAL,Y016,M,POP,,52208
1993S1,TOTAL,Y016,F,POP,,49108
1993S1,TOTAL,Y016,TOTAL,POP,,101316
1993S1,TOTAL,Y017,M,POP,,54200
1993S1,TOTAL,Y017,F,POP,,50690
1993S1,TOTAL,Y017,TOTAL,POP,,104890
1993S1,TOTAL,Y018,M,POP,,53310
1993S1,TOTAL,Y018,F,POP,,50368
1993S1,TOTAL,Y018,TOTAL,POP,,103678
1993S1,TOTAL,Y019,M,POP,,51997
1993S1,TOTAL,Y019,F,POP,,49707
1993S1,TOTAL,Y019,TOTAL,POP,,101704
1993S1,TOTAL,Y020,M,POP,,51842
1993S1,TOTAL,Y020,F,POP,,49575
1993S1,TOTAL,Y020,TOTAL,POP,,101417
1993S1,TOTAL,Y021,M,POP,,51390
1993S1,TOTAL,Y021,F,POP,,48411
1993S1,TOTAL,Y021,TOTAL,POP,,99801
1993S1,TOTAL,Y022,M,POP,,50094
1993S1,TOTAL,Y022,F,POP,,48300
